Common,168
c0:7e:40:73:20:c4,PT&T Fiber,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],11,-89
51502_30232_210478174,Globe,HSPA;ph,0,-86
cc:06:77:63:37:94,Estivlings2.0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],36,-83
51502_30232_210454612,Globe,HSPA;ph,0,-79
34:ba:9a:55:b6:dd,ZERAVLA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],9,-63
3e:47:11:dc:38:c9,Jollibeast,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1,-87
00:13:33:e7:6c:14,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],8,-89
51502_30232_210454610,Globe,HSPA;ph,0,-67
00:13:33:e7:6c:15,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],8,-87
36:69:87:71:eb:69,Smartnoli,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],13,-84
00:13:33:fe:97:66,PLDTHOMEDSLVAJ,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],1,-85
a4:71:74:4a:e3:e8,HUAWEI-E3E8,[WPA2-PSK-CCMP][ESS],9,-84
88:d2:74:86:b6:b0,bayanDSLWIFI_B6B0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],9,-88
14:60:80:99:51:7c,mendoza,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],13,-88
51502_30232_210454611,Globe,HSPA;ph,0,-87
5c:6a:80:25:f4:99,PLDTMyDSLBiz5G47880,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],56,-66
00:13:33:fe:e0:9a,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],11,-84
ee:1d:7f:97:9e:97,,[WPA2-PSK-CCMP][WPS][ESS],13,-74
1a:17:23:00:01:3d,EVOHOTSPOT 23,[ESS],11,-82
9c:6f:52:35:01:16,bayanDSLWIFI_0116,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],10,-75
32:14:4a:e2:0f:43,MMDA_MESH160,[IBSS],60,-87
32:14:4a:e2:0f:46,MMDA_MESH60,[IBSS],5580,-87
 
RPi Unique,204
BSSID,SSID,RPi-Encryption,RPi-Channel,RPi Avg RSSI
8c:dc:d4:e0:80:9d,HP-Print-9D-Deskjet 2540 series,WPA2,6,-88
d4:6e:0e:49:d6:86,EstateMgmt,WPA,6,-87
d0:6e:0e:49:d6:86,EMDWiFi2,WPA2,6,-87
ec:43:f6:49:02:10,,WPA,11,-91
ec:43:f6:bb:52:9b,PLDTMyDSLBiz1,WPA2/WPA,11,-91
ea:43:f6:49:02:10,PLDTMYDSLBiz,WPA,11,-91
e6:43:f6:49:02:10,RocketJump4G,WPA,11,-91
c0:21:0d:94:57:1d,WiFiConnect 864,OPN,36,-80
00:13:33:d6:39:fe,PLDTHOMEDSLKJFC,WPA2/WPA,2,-82
74:ea:3a:df:99:36,CIED WiFi,WPA2/WPA,11,-88
38:a2:8c:fb:42:35,WiFiConnect 321,OPN,36,-78
34:0a:6d:10:28:a3,MMBC314,WPA2,7,-74
88:61:5a:16:66:41,Meron_166641,WEP,1,-77
3c:46:d8:25:05:bb,TP-LINK_M7350_2505BB,WPA2/WPA,1,-85
f0:25:b7:11:29:24,AndroidAP2924,WPA2,6,-83
4c:25:78:d0:84:42,D03-yj18q,WPA2,6,-83
cc:79:cf:68:9d:74,WiFiConnect 310,OPN,36,-85
78:44:76:21:7a:cc,CRIO2,WPA2,11,-90
74:a5:28:fd:0c:36,AdventureFreeWi-Fi,WPA2/WPA,11,-82
38:a2:8c:7c:eb:51,Mitsubishi Wireless TV 849,OPN,36,-83
00:13:33:c1:f7:4c,PLDTHOMEDSL,WPA2/WPA,11,-91
a0:8c:fd:98:48:bf,DIRECT-69-HP DeskJet 3630 series,WPA2,6,-88
f0:98:38:9f:fd:28,HUAWEI-yJc8,WPA2/WPA,1,-82
00:23:69:2c:65:2d,ALUGLOBE,WEP,6,-94
00:13:33:e8:fb:10,PLDTHOMEDSL-Profood,WPA2/WPA,11,-91
94:fe:22:b1:95:df,TUCP OFFICE,WPA2/WPA,6,-92
36:69:87:f2:5f:8b,FCMJ,WPA2,6,-91
00:13:33:ea:82:fa,PLDTHOMEDSL,WPA2/WPA,11,-89
1c:af:f7:17:a3:d2,abad,WPA2/WPA,11,-90
00:13:33:f6:c3:47,PLDTHOMEDSLkidlat,WPA2/WPA,11,-91
00:13:33:e5:fb:d6,PLDTHOMEDSL,WPA2/WPA,11,-90
90:61:0c:2e:b3:11,PLDTHOMEDSLchurchill,WPA2/WPA,1,-88
00:13:33:ce:c7:95,PLDTHOMEDSLservants,WPA2/WPA,11,-92
80:29:94:68:33:d5,SKYbroadband33D2,WPA2/WPA,1,-85
08:95:2a:5b:4b:f4,SKYbroadband3003,WPA2/WPA,6,-89
00:26:75:dd:54:cc,Tresmarias,WPA,11,-88
a4:2b:b0:ce:06:51,TP-LINK_0651,WPA2/WPA,6,-88
90:61:0c:31:9a:fc,PLDTHOMEDSLPoodle,WPA2,1,-90
88:d2:74:86:a6:b7,bayanDSLWIFI_A6B7,WPA2/WPA,11,-91
00:13:33:e5:fd:e8,PLDTHOMEDSL,WPA2/WPA,11,-87
50:09:59:83:82:81,"(Alporha and Rodriguez, 2016)",WPA2/WPA,6,-82
18:d6:c7:23:95:10,admin,WPA2/WPA,6,-89
1c:74:0d:17:c9:74,UNITY_SOURCE,WPA2/WPA,11,-93
48:00:33:62:31:0d,SKYbroadband310A,WPA2/WPA,11,-87
88:3f:d3:06:29:6c,DESKARTE,WPA2/WPA,1,-87
18:de:d7:34:79:6c,HUAWEI-kc87,WPA2/WPA,2,-78
20:25:64:cb:84:7e,979384,WPA2/WPA,1,-84
14:b7:f8:0b:41:fb,SKYbroadband41F8,WPA2/WPA,6,-85
00:13:33:e1:c7:ec,,WPA2/WPA,11,-81
e0:8e:3c:18:90:f8,PoohCorner,WPA,11,-90
f8:32:e4:b2:07:70,HOLYFAMILY,WPA2,11,-86
b0:b2:dc:aa:c8:8c,PLDTMyDSLvirus,WPA2/WPA,11,-92
48:00:33:62:3d:01,SKYbroadband3CFE,WPA2/WPA,11,-92
f6:9f:c2:b5:f1:b4,Aralinks_Faculty,WPA2/WPA,11,-86
00:13:33:e1:c7:e9,PLDTHOMEDSL,WPA2/WPA,11,-82
48:00:33:62:8a:79,SKYbroadband8A76,WPA2/WPA,1,-80
3a:1c:23:00:4b:aa,SmartBro-004baa,OPN,1,-78
e0:8e:3c:21:e8:eb,HOLYFAMILY,WPA2/WPA,1,-81
00:13:33:f4:27:ef,PLDTHOMEDSLBILL,WPA2/WPA,1,-83
1c:b7:2c:79:f8:88,AWESOME.RIBS,WPA2,1,-85
cc:06:77:60:2f:88,PLDTHOMEFIBR02f88,WPA2/WPA,1,-88
00:24:01:18:ad:e1,HOLYFAMILY,WPA2/WPA,6,-94
18:a6:f7:76:35:da,TP,WPA2/WPA,10,-85
d2:5b:a8:f8:d5:d9,PadrePio,WPA2/WPA,11,-88
00:26:75:79:72:04,ThePlaceToBe,WPA2,11,-90
cc:06:77:60:54:f8,fibr1,WPA2/WPA,1,-82
86:2a:a8:eb:23:c8,Aralinks_Hub1,WPA2/WPA,1,-86
90:61:0c:33:aa:70,PLDTHOMEDSL43632,WPA2/WPA,11,-88
1e:74:0d:02:42:c0,PLDTMyDSLBiz,WPA2/WPA,1,-87
08:95:2a:89:35:37,SKYbroadbandA450,WPA2/WPA,6,-89
cc:06:77:6e:da:80,PLDTHOMEFIBReda80,WPA2/WPA,6,-84
70:5a:9e:da:57:29,SKYbroadband5726,WPA2/WPA,11,-92
90:61:0c:2d:d3:09,tom&jerry,WPA2,11,-85
90:61:0c:2d:88:5b,Nuat Thai 80 Maginhawa,WPA2,11,-84
e0:8e:3c:1a:88:57,METEORO,WPA2/WPA,1,-86
78:c1:a7:03:9e:ec,Pebble,WPA,1,-74
a0:f3:c1:a4:4d:8a,Elenita,WPA2/WPA,6,-92
8c:34:fd:60:c1:ea,HUAWEI-E5330-C1EA,WPA2,7,-81
14:b7:f8:0b:1c:37,SKYbroadband1C34,WPA2/WPA,1,-75
48:f8:b3:0f:d9:65,MotorGirl,WPA2,1,-83
90:61:0c:39:f2:a4,PLDTHOMEDSL62116,WPA2/WPA,1,-85
c8:93:46:47:ad:f2,Think_47ADF2,WPA2,6,-85
c8:93:46:cc:21:05,Think_CC2105,WPA2/WPA,6,-88
c8:93:46:cc:21:da,Think_CC21DA,WPA2/WPA,6,-91
80:2a:a8:41:e9:d6,Wireless,WPA2,11,-85
c8:93:46:48:70:90,Think_487090,WPA2,11,-89
c8:93:46:48:4c:7f,Think_484C7F,WPA2,11,-85
c8:93:46:48:60:c6,Think_4860C6,WPA2,10,-84
cc:06:77:5c:bd:58,OSPLDT2_4G,WPA2/WPA,1,-79
36:69:87:a1:89:8f,NATOR 1O,WPA2/WPA,1,-80
cc:06:77:5c:bd:59,OS Dong,WPA2,1,-78
5c:6a:80:a3:6f:37,UNDER THE SEA,WPA2/WPA,7,-84
0e:41:58:01:1d:a3,5GB/s-3,WPA2,11,-92
a4:2b:b0:d9:10:26,,WPA2/WPA,11,-86
14:ab:f0:4d:9d:80,ARRIS-9D82,WPA2,6,-90
0c:f4:d5:15:99:28,#SmartWifi @StrEATMag,OPN,11,-79
00:13:33:e1:63:df,PLDTHOMEDSL,WPA2/WPA,11,-83
00:13:33:df:9b:b8,PLDTHOMEDSL,WPA2/WPA,11,-81
84:1b:5e:76:29:70,Munays,WPA2/WPA,11,-91
2c:26:c5:1e:b3:c4,bayanDSL,WPA,11,-85
a4:2b:b0:c1:4e:b5,SKYbroadband7B2C_EXT,WPA2/WPA,11,-87
14:ab:f0:4c:c1:b0,,WPA2,6,-87
00:13:33:ea:7b:20,PLDTHOMEDSLadmin,WPA2/WPA,5,-78
94:46:96:17:00:3d,PLDTHOMEDSL7M7R0,WPA2/WPA,5,-72
38:46:08:f3:47:24,bayanDSL,WPA,11,-81
e0:8e:3c:19:9c:bb,Aztech5068_99CBB,WPA,11,-81
00:21:29:9d:a8:2f,SpanishCoins,WPA2,11,-87
4c:81:20:f3:97:9b,PNRBRUDU,WPA2/WPA,11,-88
48:00:33:a7:e7:a1,SKYbroadbandE79E,WPA2/WPA,1,-81
ee:1d:7f:a1:32:b7,DANNAH,WPA2/WPA,1,-86
44:6e:e5:5b:48:82,VIRUS,WPA2,6,-90
00:90:a9:10:93:eb,CalataganPot,WPA2,11,-85
90:61:0c:11:8d:26,PLDTMyDSL,WPA2/WPA,11,-85
50:04:b8:8f:95:f9,LuckyAlmera,WPA2,6,-85
1a:4f:32:45:96:6b,DIRECT-Jx-BRAVIA,WPA2,1,-83
74:cc:39:bb:51:60,PLDTHOMEFIBRb5160,WPA2/WPA,11,-85
08:10:74:61:0e:4a,daddy_shiony,WPA2/WPA,11,-78
74:cc:39:ba:cd:f0,,WPA2/WPA,1,-83
00:18:4d:95:5d:b0,MRS,WPA,11,-84
00:13:33:e1:c9:15,PLDTHOMEDSL,WPA2/WPA,11,-84
00:13:33:c0:57:33,PLDTHOMEDSL,WPA2/WPA,11,-82
e0:8e:3c:21:45:ff,bayanDSLWIFI_45FF,WPA2/WPA,11,-79
88:d2:74:86:c0:a5,NAIL TREATS HAND and FOOTS SPA,WPA2/WPA,1,-85
0e:41:58:00:9f:ef,Wireless-N ext 1,WPA,6,-92
00:13:33:dc:c2:92,PLDTHOMEDSLLVMANN,WPA2/WPA,11,-93
84:16:f9:ed:7d:f4,flyff for fun,WPA2/WPA,1,-88
90:61:0c:2c:e1:7d,PLDTHOMEDSL57725,WPA2/WPA,1,-86
84:c9:b2:52:16:e9,A4 Site,WPA2/WPA,6,-94
00:13:33:e1:9b:5c,PLDTHOMEDSL,WPA2/WPA,11,-91
00:13:33:fb:45:39,PLDTHOMEDSL,WPA2/WPA,1,-88
28:ff:3e:3d:de:c0,chase,WPA2/WPA,1,-85
00:13:33:c6:d0:da,PLDTHOMEDSL,WPA2/WPA,11,-82
90:61:0c:2e:02:f3,PLDTHOMEDSL00755,WPA2/WPA,11,-87
90:61:0c:2e:02:f4,,WPA2/WPA,11,-86
9c:6f:52:35:10:66,Aji 3,WPA2/WPA,11,-81
90:61:0c:3a:34:15,Friends,WPA2/WPA,6,-85
18:a6:f7:8e:ef:ac,PSCSEND-Conference,WPA2/WPA,1,-80
e0:8e:3c:1f:e9:c3,PSCSEND-Office,WPA2/WPA,1,-81
00:26:75:f4:b3:f1,AUCTUSNEW2,WPA2,6,-90
e4:77:23:a5:9a:84,RMotel Bayan,WPA2/WPA,1,-86
e0:8e:3c:22:1c:23,bayanDSLWIFI_1C23,WPA2/WPA,1,-86
00:13:33:f4:2a:f7,,WPA2/WPA,6,-78
00:13:33:e8:f4:df,PLDTHOMEDSLTRIDENTWOOD,WPA2/WPA,11,-91
28:ff:3e:3d:de:9d,bayanDSLWIFI_DE9D,WPA2/WPA,1,-88
d0:22:be:21:f6:8d,beyond ulysses,WPA2,6,-86
00:13:33:fe:e4:aa,PLDTHOMEDSL,WPA2/WPA,11,-86
90:61:0c:41:05:05,PLDTHOMEDSL01285,WPA2/WPA,11,-91
00:e0:20:60:71:69,Estivlings_Ext1,WPA2,1,-88
00:13:33:ed:62:7d,PLDTHOMEDSL,WPA2/WPA,1,-87
94:46:96:1e:9b:87,PLDTHOMEDSLW3WH0,WPA2/WPA,1,-78
34:ba:9a:56:31:88,Farnsworth,WPA2,7,-88
00:13:33:e1:98:5f,PLDTHOMEDSLsanji,WPA2/WPA,11,-83
c0:56:27:31:25:49,Saturn,WPA2,11,-89
e0:8e:3c:20:17:8f,bayanDSLWIFI_178F,WPA2/WPA,1,-88
e0:8e:3c:1a:f6:63,bayanDSLWIFI_F663,WPA2/WPA,1,-80
40:b0:34:dd:f7:c4,DIRECT-C3-HP DeskJet 4670 series,WPA2,6,-87
88:d2:74:86:b6:5a,BirthdayMoBa?,WPA2/WPA,5,-62
34:ce:00:1a:56:cd,Northern House_plus,WPA2/WPA,11,-87
60:31:97:33:82:60,Saturn_Boss,WPA2/WPA,7,-79
08:17:23:00:04:77,EVOHOTSPOT 5,OPN,6,-69
bc:76:5e:58:51:c5,Samsung tab,WPA2,6,-87
e8:94:f6:e1:ba:30,Extension,WPA2,5,-84
94:fe:22:b1:b6:14,WEST PHILIPPINE SEA,WPA2/WPA,5,-78
34:ba:9a:56:04:e1,Smart_Bro_5604E1,WPA2,6,-90
e0:8e:3c:2f:45:a5,Esmula,WPA2/WPA,11,-90
94:46:96:1f:01:3f,EVOLUTION-5--,WPA2/WPA,10,-71
c0:7e:40:7a:8a:01,PT&T Fiber,WPA2/WPA,11,-89
90:61:0c:19:b5:a9,,WPA2/WPA,11,-78
00:13:33:f2:83:f7,PLDTHOMEDSLPrivate,WPA2/WPA,6,-82
90:61:0c:3a:33:db,PLDTHOMEDSL13275,WPA2/WPA,1,-82
74:cc:39:bc:bc:a3,EDONG-EVOLUTION,OPN,10,-86
74:cc:39:bc:bc:a0,EDONG-EVOLUTION,OPN,10,-86
74:cc:39:bc:bc:a1,EDONG-EVOLUTION,OPN,10,-84
5c:6a:80:25:f4:98,PLDTMYDSL,WPA2/WPA,6,-80
94:a7:b7:3c:ee:9b,Virus,WPA2/WPA,11,-83
fc:8b:97:38:ea:bf,,WPA2/WPA,11,-83
fc:8b:97:38:ea:bb,PLDTMyDSL,WPA2,11,-78
e0:8e:3c:1a:cf:43,bayanDSLWIFI_CF43,WPA2/WPA,1,-83
6c:3b:6b:4c:3f:d9,pgp personal,WPA2,1,-77
e6:8d:8c:55:5e:73,Panthera Hotspot,OPN,1,-75
e0:8e:3c:1a:ca:2f,bayanDSLWIFI_CA2F,WPA2/WPA,1,-85
06:d6:aa:57:47:00,Voodoo,WPA2,6,-91
c0:7e:40:73:1f:e4,PT&T Fiber,WPA2/WPA,11,-81
e0:8e:3c:1b:3f:5f,bayanDSLWIFI_3F5F,WPA2/WPA,11,-70
1a:17:23:00:04:3f,EVOHOTSPOT 11,OPN,6,-83
08:17:23:00:04:3f,EVOHOTSPOT 9,OPN,6,-87
94:46:96:1e:f0:46,PLDTHOMEDSLJ4J90,WPA2/WPA,7,-83
08:17:23:00:04:39,EVOHOTSPOT 13,OPN,11,-86
2a:17:23:00:04:39,EVOHOTSPOT 16,OPN,11,-83
0c:96:bf:79:42:87,Broadband@work,WPA2/WPA,11,-89
90:61:0c:36:0c:7d,PLDTHOMEDSL03197,WPA2/WPA,11,-87
0a:17:23:00:04:39,EVOHOTSPOT 14,OPN,11,-87
bc:96:80:dc:cc:36,PLDTMyDSL,WPA2/WPA,11,-89
1a:17:23:00:01:4d,EVOHOTSPOT 35,OPN,1,-76
08:17:23:00:01:4d,EVOHOTSPOT 33,OPN,1,-79
6c:19:8f:0c:ff:9e,autotrade.com.ph,WPA2/WPA,5,-89
60:83:34:cb:8d:ff,HUAWEI-8DFF,WPA2,5,-69
0a:17:23:00:02:85,EVOHOTSPOT 30,OPN,6,-85
1a:17:23:00:02:85,EVOHOTSPOT 31,OPN,6,-91
28:ff:3e:3d:ea:e6,bayanDSLWIFI_EAE6,WPA2/WPA,10,-80
c0:7e:40:73:21:48,PT&T Fiber,WPA2/WPA,11,-88
8c:eb:c6:ee:8d:e2,SODOPtradinginc,WPA2/WPA,10,-89
e0:8e:3c:1a:da:b3,Kapitbahay,WPA2/WPA,1,-89
94:46:96:19:6c:10,PLDTHOMEDSL_CRES,WPA2/WPA,4,-73
